0	0,047700	0,099600	0,146200	0,199600	0,253000	0,294000	0,346500	0,399800	0,450700	0,500900	0,545800	0,598300	0,655100	0,699400	0,751700	0,803400	0,846700	0,904100	0,950100
1	0,008500	0,048800	0,115000	0,205600	0,297300	0,340100	0,370000	0,359200	0,327500	0,267700	0,212800	0,154400	0,090300	0,053100	0,025800	0,008300	0,002400	0,000500	0,000100
2	0,005300	0,038800	0,096300	0,184900	0,242100	0,282300	0,322700	0,307100	0,286600	0,255600	0,204100	0,131500	0,071100	0,034300	0,014000	0,001900	0,000300	0,000000	0,000000
3	0,004500	0,033600	0,093400	0,182000	0,245400	0,280600	0,305600	0,289400	0,292200	0,244900	0,195600	0,130100	0,067900	0,029200	0,011200	0,001500	0,000300	0,000000	0,000000
4	0,004800	0,033700	0,087600	0,178000	0,234000	0,255400	0,277200	0,278000	0,270000	0,239400	0,185000	0,122900	0,066500	0,026500	0,010300	0,001300	0,000300	0,000000	0,000000
5	0,004900	0,033500	0,090800	0,178200	0,224900	0,243500	0,274700	0,268700	0,261900	0,228000	0,179900	0,117200	0,064000	0,025400	0,010500	0,001300	0,000300	0,000000	0,000000
6	0,004800	0,036600	0,090500	0,178700	0,217100	0,240600	0,269300	0,252500	0,249500	0,226900	0,179400	0,121300	0,062200	0,023700	0,010600	0,001300	0,000300	0,000000	0,000000
7	0,004900	0,036300	0,090300	0,167100	0,207800	0,233500	0,263200	0,263900	0,237200	0,221500	0,179000	0,118700	0,064500	0,024100	0,011300	0,001300	0,000300	0,000000	0,000000
8	0,005200	0,036500	0,094900	0,160800	0,206400	0,224900	0,251100	0,248500	0,237200	0,217500	0,175800	0,117600	0,065100	0,024500	0,011800	0,001300	0,000300	0,000000	0,000000
9	0,005100	0,039700	0,096700	0,163900	0,208800	0,221100	0,246200	0,244300	0,222100	0,213900	0,177600	0,118400	0,065800	0,025300	0,012300	0,001300	0,000300	0,000000	0,000000
10	0,005800	0,039700	0,099800	0,163900	0,197600	0,212500	0,227900	0,231100	0,230100	0,203200	0,167900	0,115500	0,069000	0,026700	0,011900	0,001300	0,000300	0,000000	0,000000
11	0,005100	0,044200	0,106200	0,162200	0,192300	0,203400	0,227200	0,230100	0,211800	0,185600	0,179700	0,109200	0,074400	0,028300	0,011400	0,001300	0,000300	0,000000	0,000000
12	0,005100	0,041500	0,100600	0,161900	0,181500	0,199600	0,217100	0,223900	0,213800	0,185900	0,172100	0,104600	0,076100	0,025800	0,011900	0,001300	0,000300	0,000000	0,000000
13	0,005000	0,047600	0,106300	0,160300	0,181600	0,197300	0,214700	0,211600	0,195800	0,183800	0,180200	0,104100	0,074100	0,027600	0,012500	0,001300	0,000300	0,000000	0,000000
14	0,005300	0,045700	0,105400	0,156600	0,180700	0,186800	0,211700	0,207400	0,188800	0,184600	0,164500	0,105000	0,078800	0,025400	0,012900	0,001300	0,000300	0,000000	0,000000
15	0,005600	0,051700	0,103100	0,155000	0,170700	0,184400	0,204000	0,198400	0,189800	0,175000	0,166500	0,103000	0,076400	0,027500	0,011500	0,001300	0,000300	0,000000	0,000000
16	0,005900	0,052100	0,103500	0,148400	0,162300	0,182500	0,189000	0,196200	0,187000	0,175100	0,167900	0,106300	0,082500	0,027000	0,012000	0,001300	0,000300	0,000000	0,000000
17	0,005900	0,058000	0,105100	0,149500	0,159500	0,179600	0,186400	0,183300	0,190500	0,168400	0,162800	0,104900	0,080300	0,029400	0,012000	0,001300	0,000300	0,000000	0,000000
18	0,006300	0,051700	0,106300	0,148800	0,158000	0,177500	0,182700	0,190000	0,187100	0,165400	0,156000	0,106100	0,080800	0,030300	0,012900	0,001300	0,000300	0,000000	0,000000
19	0,006500	0,051900	0,108500	0,155900	0,158200	0,182800	0,183000	0,182600	0,184700	0,160100	0,155100	0,107700	0,077900	0,033700	0,012900	0,001300	0,000300	0,000000	0,000000
20	0,007500	0,055400	0,107000	0,153200	0,154200	0,174100	0,178200	0,184600	0,182800	0,150500	0,152400	0,103300	0,081600	0,029700	0,013800	0,001300	0,000300	0,000000	0,000000
21	0,006500	0,050900	0,108700	0,154000	0,148200	0,173200	0,176800	0,168400	0,185800	0,151000	0,151400	0,105800	0,078500	0,031000	0,014400	0,001300	0,000300	0,000000	0,000000
22	0,007200	0,054100	0,107200	0,154200	0,147200	0,171900	0,172100	0,166900	0,178100	0,141700	0,147000	0,102900	0,082400	0,031100	0,014500	0,001300	0,000300	0,000000	0,000000
23	0,006700	0,049100	0,104400	0,148600	0,143500	0,168900	0,173200	0,158600	0,178300	0,140500	0,144000	0,100900	0,084300	0,032300	0,015100	0,001300	0,000300	0,000000	0,000000
24	0,007700	0,052800	0,102100	0,148800	0,140900	0,161800	0,168300	0,162100	0,178800	0,136300	0,143500	0,099000	0,083100	0,031400	0,014300	0,001300	0,000300	0,000000	0,000000
25	0,007000	0,051300	0,103400	0,150300	0,142600	0,159100	0,164700	0,158000	0,169800	0,140700	0,135900	0,098500	0,078600	0,033800	0,014400	0,001300	0,000300	0,000000	0,000000
26	0,008600	0,054700	0,105300	0,147000	0,142500	0,156100	0,158200	0,162700	0,164900	0,138700	0,139300	0,097600	0,083400	0,034700	0,013700	0,001300	0,000300	0,000000	0,000000
27	0,007900	0,053600	0,107600	0,148100	0,134400	0,153200	0,156800	0,155100	0,166200	0,141300	0,138200	0,095000	0,081300	0,034600	0,014700	0,001300	0,000300	0,000000	0,000000
28	0,008500	0,052200	0,104400	0,142700	0,134000	0,148500	0,147800	0,154100	0,157900	0,139000	0,135300	0,097000	0,078700	0,036800	0,014500	0,001300	0,000300	0,000000	0,000000
29	0,007000	0,049400	0,106300	0,139300	0,135100	0,137700	0,142600	0,147600	0,151300	0,140200	0,133700	0,097200	0,077100	0,033500	0,014600	0,001300	0,000300	0,000000	0,000000
30	0,007100	0,052500	0,105600	0,145200	0,138500	0,134800	0,140200	0,147000	0,148000	0,140800	0,131200	0,096900	0,078100	0,032300	0,014300	0,001300	0,000300	0,000000	0,000000
31	0,006900	0,053400	0,109600	0,142100	0,130100	0,132400	0,145000	0,134100	0,145000	0,139100	0,135300	0,098400	0,077800	0,032100	0,015700	0,001300	0,000300	0,000000	0,000000
32	0,006700	0,051200	0,105100	0,142200	0,129900	0,138300	0,142700	0,135100	0,147700	0,137600	0,127500	0,092900	0,081700	0,030700	0,015900	0,001300	0,000300	0,000000	0,000000
33	0,007200	0,053100	0,101900	0,139600	0,124700	0,135700	0,143700	0,134000	0,143800	0,135500	0,130600	0,090100	0,082100	0,032800	0,015700	0,001300	0,000300	0,000000	0,000000
34	0,007200	0,052400	0,102800	0,138700	0,123600	0,128400	0,144700	0,125700	0,139300	0,135000	0,122600	0,092500	0,082600	0,032700	0,014500	0,001300	0,000300	0,000000	0,000000
35	0,007900	0,054600	0,099800	0,138000	0,116700	0,124000	0,139900	0,122700	0,131800	0,128600	0,124200	0,094900	0,081100	0,033300	0,016000	0,001300	0,000300	0,000000	0,000000
36	0,007400	0,055300	0,096800	0,137300	0,118200	0,121900	0,145500	0,116300	0,131400	0,130100	0,121200	0,095500	0,081900	0,035500	0,014200	0,001300	0,000300	0,000000	0,000000
37	0,006900	0,056200	0,097000	0,131800	0,117800	0,120900	0,145900	0,119300	0,129000	0,129400	0,124000	0,095100	0,083900	0,034600	0,015900	0,001300	0,000300	0,000000	0,000000
38	0,007400	0,056600	0,091800	0,129300	0,121400	0,118000	0,144800	0,116200	0,127700	0,131500	0,124600	0,094500	0,082700	0,034500	0,013800	0,001300	0,000300	0,000000	0,000000
39	0,007100	0,056000	0,095700	0,129200	0,111300	0,116400	0,142200	0,112400	0,127200	0,129400	0,119900	0,092400	0,083400	0,033800	0,015300	0,001300	0,000300	0,000000	0,000000
40	0,007400	0,058500	0,092100	0,129000	0,113800	0,114100	0,144700	0,110800	0,130500	0,131700	0,116700	0,091800	0,081600	0,035700	0,016500	0,001300	0,000300	0,000000	0,000000
41	0,007600	0,056500	0,096900	0,129400	0,113000	0,113300	0,138500	0,117400	0,136400	0,127100	0,120500	0,087900	0,081100	0,033600	0,016400	0,001300	0,000300	0,000000	0,000000
42	0,007300	0,058100	0,091700	0,131700	0,116500	0,116400	0,133700	0,113700	0,133200	0,126400	0,112800	0,093200	0,082400	0,035800	0,017100	0,001300	0,000300	0,000000	0,000000
43	0,007100	0,058300	0,090400	0,130100	0,117300	0,116100	0,136600	0,119300	0,126500	0,124000	0,119300	0,090900	0,082000	0,036300	0,019000	0,001300	0,000300	0,000000	0,000000
44	0,006900	0,057700	0,090100	0,123900	0,119800	0,113700	0,134800	0,116700	0,124800	0,128100	0,109500	0,090900	0,085600	0,035200	0,017800	0,001300	0,000300	0,000000	0,000000
45	0,007400	0,059500	0,086100	0,120400	0,118700	0,113600	0,137100	0,122100	0,127600	0,119700	0,113300	0,088600	0,083500	0,033800	0,018800	0,001300	0,000300	0,000000	0,000000
46	0,007100	0,058600	0,090500	0,127000	0,121400	0,111900	0,130800	0,116600	0,123400	0,124600	0,106900	0,089200	0,084500	0,032600	0,017500	0,001300	0,000300	0,000000	0,000000
47	0,008200	0,057300	0,084100	0,125300	0,120500	0,112400	0,135200	0,120600	0,125600	0,121600	0,106900	0,092400	0,081700	0,034400	0,019500	0,001300	0,000300	0,000000	0,000000
48	0,007700	0,059600	0,086100	0,120500	0,126200	0,114500	0,136600	0,118700	0,113300	0,127900	0,109300	0,093300	0,082300	0,032600	0,017500	0,001300	0,000300	0,000000	0,000000
49	0,007600	0,059200	0,082400	0,122600	0,128600	0,110300	0,133100	0,116400	0,122800	0,121300	0,109200	0,090500	0,085800	0,035000	0,020000	0,001300	0,000300	0,000000	0,000000
50	0,008600	0,061000	0,080400	0,113800	0,127100	0,112200	0,139000	0,115100	0,121800	0,120800	0,110300	0,089500	0,085800	0,033000	0,017100	0,001300	0,000300	0,000000	0,000000
51	0,008600	0,058700	0,082200	0,116400	0,120300	0,109600	0,141600	0,124200	0,119200	0,121900	0,111000	0,089800	0,088400	0,035900	0,017500	0,001300	0,000300	0,000000	0,000000
52	0,009600	0,060600	0,085700	0,116200	0,122200	0,110500	0,139800	0,117300	0,118400	0,123600	0,105700	0,092800	0,085500	0,036400	0,016900	0,001300	0,000300	0,000000	0,000000
53	0,008000	0,056700	0,080800	0,116200	0,122300	0,111600	0,128300	0,115600	0,116000	0,121400	0,108000	0,095200	0,089000	0,034400	0,017600	0,001300	0,000300	0,000000	0,000000
54	0,008100	0,060800	0,079800	0,121700	0,122100	0,107300	0,123800	0,119500	0,114100	0,121900	0,105700	0,096100	0,090700	0,036400	0,017700	0,001300	0,000300	0,000000	0,000000
55	0,007100	0,058400	0,078600	0,114600	0,122500	0,107400	0,121900	0,121800	0,115100	0,116400	0,108300	0,097400	0,092700	0,033800	0,020300	0,001300	0,000300	0,000000	0,000000
56	0,007900	0,054700	0,077500	0,113600	0,119900	0,105000	0,119400	0,118000	0,112500	0,118900	0,108000	0,093000	0,089700	0,034200	0,017400	0,001300	0,000300	0,000000	0,000000
57	0,007400	0,054300	0,077200	0,111700	0,121900	0,105000	0,111900	0,118100	0,114800	0,118900	0,106500	0,092300	0,087700	0,033700	0,017800	0,001300	0,000300	0,000000	0,000000
58	0,007400	0,055000	0,076400	0,112400	0,115700	0,101900	0,117000	0,118100	0,108700	0,120300	0,111100	0,093600	0,086700	0,035300	0,018300	0,001300	0,000300	0,000000	0,000000
59	0,008200	0,054000	0,075000	0,111300	0,122200	0,104900	0,108900	0,113800	0,111000	0,125500	0,107300	0,090900	0,087800	0,033900	0,018700	0,001300	0,000300	0,000000	0,000000
60	0,007800	0,052500	0,073800	0,113200	0,120700	0,106200	0,112400	0,115300	0,110200	0,117900	0,104900	0,093800	0,087400	0,031900	0,015700	0,001300	0,000300	0,000000	0,000000
61	0,008400	0,051600	0,077600	0,111300	0,122000	0,107300	0,110200	0,113100	0,111300	0,114700	0,103900	0,094500	0,087400	0,031900	0,016900	0,001300	0,000300	0,000000	0,000000
62	0,008400	0,051400	0,072000	0,108200	0,117300	0,104200	0,113100	0,109900	0,113300	0,113300	0,103000	0,100300	0,082700	0,031700	0,017700	0,001300	0,000300	0,000000	0,000000
63	0,009000	0,052400	0,070700	0,105600	0,118600	0,101000	0,110100	0,110100	0,104400	0,110700	0,102800	0,101200	0,083500	0,031400	0,017500	0,001300	0,000300	0,000000	0,000000
64	0,007800	0,054700	0,069300	0,099100	0,123400	0,097500	0,112700	0,114200	0,106200	0,113500	0,104200	0,099700	0,079400	0,031900	0,018300	0,001300	0,000300	0,000000	0,000000
65	0,008000	0,053400	0,067200	0,099800	0,120900	0,100100	0,112300	0,115400	0,100700	0,109200	0,104500	0,098600	0,081500	0,031500	0,018100	0,001300	0,000300	0,000000	0,000000
66	0,007500	0,052900	0,069300	0,099400	0,117000	0,101100	0,110400	0,114000	0,103700	0,110800	0,106800	0,100700	0,077500	0,032000	0,018200	0,001300	0,000300	0,000000	0,000000
67	0,007300	0,051700	0,069600	0,096700	0,123600	0,099500	0,115400	0,113400	0,097800	0,111300	0,109200	0,096800	0,080100	0,031500	0,019500	0,001300	0,000300	0,000000	0,000000
68	0,007300	0,052200	0,069300	0,091800	0,115600	0,101600	0,109100	0,115800	0,098000	0,110200	0,107600	0,104400	0,079900	0,033100	0,020500	0,001300	0,000300	0,000000	0,000000
69	0,007400	0,046500	0,070100	0,089900	0,115900	0,102200	0,113900	0,115000	0,096700	0,112900	0,107000	0,098100	0,080600	0,033600	0,018300	0,001300	0,000300	0,000000	0,000000
70	0,007800	0,046600	0,071600	0,089000	0,116900	0,097900	0,114200	0,113300	0,097900	0,114000	0,107600	0,105200	0,076900	0,033700	0,018600	0,001300	0,000300	0,000000	0,000000
71	0,007800	0,048900	0,069800	0,088700	0,114100	0,100500	0,110000	0,111400	0,101800	0,108500	0,107600	0,098900	0,073400	0,032100	0,018800	0,001300	0,000300	0,000000	0,000000
72	0,007800	0,047700	0,069100	0,082900	0,107500	0,095800	0,109300	0,112900	0,100700	0,109500	0,109600	0,100600	0,072300	0,032500	0,017200	0,001300	0,000300	0,000000	0,000000
73	0,008800	0,050200	0,071100	0,080600	0,109200	0,093500	0,114200	0,113000	0,099300	0,101100	0,108100	0,099900	0,071300	0,033200	0,018200	0,001300	0,000300	0,000000	0,000000
74	0,008400	0,048000	0,070000	0,082800	0,106400	0,090800	0,114600	0,119400	0,099700	0,101000	0,108400	0,097600	0,070600	0,032500	0,016200	0,001300	0,000300	0,000000	0,000000
75	0,009100	0,049200	0,072900	0,078000	0,103200	0,090900	0,116100	0,113900	0,098200	0,100400	0,108700	0,098600	0,070100	0,034300	0,018400	0,001300	0,000300	0,000000	0,000000
76	0,009600	0,050700	0,070900	0,077100	0,097900	0,090400	0,118900	0,115600	0,093600	0,097000	0,110700	0,096000	0,071300	0,033800	0,016600	0,001300	0,000300	0,000000	0,000000
77	0,009300	0,051100	0,071200	0,073200	0,096300	0,092300	0,121800	0,111500	0,098700	0,097900	0,112700	0,097200	0,071300	0,035400	0,016600	0,001300	0,000300	0,000000	0,000000
78	0,009000	0,050800	0,069500	0,073500	0,091500	0,093500	0,122400	0,115000	0,092400	0,100000	0,107500	0,097400	0,075600	0,035900	0,016600	0,001300	0,000300	0,000000	0,000000
79	0,009200	0,051400	0,065300	0,072100	0,092100	0,095600	0,128100	0,110700	0,089300	0,095600	0,105300	0,097300	0,072100	0,036400	0,017600	0,001300	0,000300	0,000000	0,000000
80	0,009000	0,051900	0,066100	0,076200	0,089800	0,094800	0,118800	0,106900	0,091300	0,097300	0,108500	0,099500	0,073800	0,036500	0,019200	0,001300	0,000300	0,000000	0,000000
81	0,010100	0,051900	0,065900	0,075800	0,087500	0,094300	0,122800	0,107000	0,089000	0,090200	0,102200	0,100200	0,074100	0,037100	0,021000	0,001300	0,000300	0,000000	0,000000
82	0,009400	0,055200	0,064000	0,078300	0,087700	0,094800	0,122100	0,107500	0,090000	0,089300	0,102600	0,100300	0,074300	0,036900	0,021400	0,001300	0,000300	0,000000	0,000000
83	0,010100	0,054000	0,064700	0,080400	0,086000	0,093300	0,116500	0,104000	0,092100	0,085600	0,102300	0,095700	0,078500	0,035400	0,021000	0,001300	0,000300	0,000000	0,000000
84	0,009900	0,056600	0,066500	0,081600	0,086700	0,095600	0,114900	0,105700	0,091200	0,084700	0,105000	0,095400	0,078700	0,034400	0,021500	0,001300	0,000300	0,000000	0,000000
85	0,010300	0,052900	0,064000	0,081900	0,088300	0,097200	0,113100	0,102000	0,095700	0,083600	0,101300	0,094300	0,081600	0,034200	0,018700	0,001300	0,000300	0,000000	0,000000
86	0,009800	0,058500	0,064600	0,088400	0,086000	0,098400	0,117000	0,096900	0,094100	0,087800	0,102900	0,096900	0,078200	0,033500	0,021700	0,001300	0,000300	0,000000	0,000000
87	0,010600	0,056600	0,058500	0,089100	0,086700	0,092300	0,114600	0,095100	0,096900	0,087600	0,099600	0,096500	0,079000	0,034200	0,016900	0,001300	0,000300	0,000000	0,000000
88	0,010500	0,056100	0,059400	0,085500	0,084800	0,089500	0,119600	0,092400	0,101300	0,092700	0,102300	0,093900	0,084300	0,034700	0,018700	0,001300	0,000300	0,000000	0,000000
89	0,011100	0,054300	0,058600	0,085100	0,087000	0,085200	0,116700	0,094800	0,101300	0,089200	0,098500	0,093300	0,080600	0,033800	0,018300	0,001300	0,000300	0,000000	0,000000
90	0,012100	0,052400	0,062300	0,085600	0,089600	0,083400	0,116500	0,090000	0,101400	0,095200	0,104900	0,091700	0,077200	0,035600	0,019900	0,001300	0,000300	0,000000	0,000000
